,squirrel,zebra,kangaroo,desk,bottle,turtle,bee,chair,sheep,knife,horse,monkey,donkey,elephant,bus,couch,alligator,camel,fish,hammer,scissors,guitar,shoe,cow,cat,penguin,banana,bear,brush,rhinoceros,bird,raccoon,ant,microscope,kite,rabbit,trumpet,umbrella,dog,axe,piano,frog,tiger,leopard,boat,goat,deer,lion,giraffe
27064,-0.0050909542,-0.011474953,0.020458488,0.020057285,-0.027330378,-0.02497871,-0.0067448416,0.0074279103,-0.023984509,-0.029140154,-0.015003536,0.014009699,-0.02481698,-0.02073481,-0.016482165,-0.029998733,5.09286e-05,-0.008727585,-0.024747618,0.009991733,0.008268661,-0.023021517,0.010865614,-0.03328973,-0.0018525984,0.02231595,0.001371829,-0.018017337,-0.03294739,-0.013327132,-0.018114334,-0.02549623,-0.008536224,-0.0038427485,-0.009304575,0.007367961,0.015644135,0.011084202,-0.031958524,-0.0082159955,0.0034565087,0.020601014,0.0018107708,-0.015867008,-0.025796117,0.0026034194,-0.018975208,-0.0051145162,-0.0052243923
27065,-0.018916521,-0.013088108,-0.00096489425,0.0047519286,-0.0014337817,0.0066025625,0.0023366138,-0.002755135,-0.033237502,0.024765916,0.004117882,0.010930502,-0.014890513,0.009543497,0.0015951818,-0.023945069,0.0063693263,0.02379469,-0.0036918407,0.024831891,-0.025082424,0.0185615,0.041954268,-0.0016481782,0.0077606044,0.024599008,-0.012592583,-0.015704209,-0.0074109137,0.016724594,-0.021892948,-0.011859208,0.008193567,-0.011682025,0.000582482,-0.009286267,0.015621756,3.371124e-05,-0.014519091,0.0099179,0.005176462,-0.009139205,-0.010948227,0.0010125363,0.010114499,0.025030306,-0.004090277,0.0032967816,-0.023407781
27066,0.005250287,0.029048726,0.008488775,0.0054178406,0.019499952,0.00929015,-0.013854845,0.0019845506,-0.015268281,0.011937146,0.028313287,0.015876075,-0.017564004,-0.00019146751,-0.006594146,-0.009565138,0.026651187,-0.008736722,0.011824816,0.019148646,0.0028502496,0.03103481,0.0040528392,0.0026586184,0.014162564,0.041004863,-0.0029492322,-0.014891657,0.085993595,-1.5235196e-05,-0.005035816,5.071952e-05,-0.01597819,-0.0015197451,0.012231777,0.008964852,0.016992742,0.033338487,-0.00784397,0.025564069,0.0065479376,0.027260887,0.0343571,0.008140044,0.028476126,0.007318959,0.01941477,-0.03304147,0.004648006
27109,0.046916034,0.088105865,0.04265539,0.021093426,-0.0046746656,0.044327945,0.08296868,0.050486684,0.027106754,0.020926354,0.05724758,0.04525313,0.061115336,0.09423005,0.028648889,-0.032001346,0.111421324,0.07728795,0.07951009,0.004985905,0.10332963,0.012392697,0.045009285,0.06811259,0.058601227,0.04742728,0.034995124,0.06771382,0.0670811,0.08755066,0.10237455,0.08250108,0.086336486,0.03612033,0.093828134,0.069186665,0.03684658,0.047413096,0.051609818,0.05552974,0.037579883,0.041509163,0.07434296,0.059933037,0.062386323,0.11803045,0.049787026,0.08611942,0.050864562
27110,0.016241726,-9.851375e-06,0.040920157,0.025229907,-0.023499548,0.0060217907,0.003654227,-0.0019569986,0.030458873,0.025821172,0.028859759,0.0052771256,0.0025082966,0.00040084994,0.017255185,0.0065384875,0.010543744,0.008380781,0.00018910365,0.01742947,0.03127848,-0.015785845,0.0039808415,0.011161827,0.02631104,0.039777663,0.0006561509,0.013090327,0.010153451,0.025593644,0.02575539,0.040514614,-0.0106265545,0.01521213,0.046774894,0.021658478,-0.011399384,0.021695128,0.02197274,0.012192014,0.015819183,-0.00741517,0.07001264,0.018445399,0.02215243,0.023676625,0.0043923403,0.029967232,0.04033733
27111,-0.02425456,-0.012121867,0.01652851,0.011043716,-0.0038971936,0.03420576,0.013077565,0.03670009,0.0027699794,-0.0018436698,0.0030552354,0.023207644,0.003724672,-0.012750444,-0.0017037882,-0.006683377,0.0057830475,0.002444078,0.007660718,0.0060418206,-0.02786299,-0.009365023,0.021047214,0.0027527686,0.0049238005,0.0011823488,-0.018468836,0.003216033,-0.0039060619,0.013435431,-0.0106195435,-0.0057314113,0.03968962,0.008157137,0.018889474,-0.0031015885,0.0058955904,0.0008492155,-0.010208911,0.012846597,0.002652104,0.0056241737,0.01919756,0.039558403,0.009397518,0.030543538,0.0022175715,-0.011263862,0.0039612716
27112,2.4245432e-05,0.01793105,-0.021227902,0.029283928,0.028340997,0.028660141,0.039730508,0.020024585,-0.01080323,0.00034283847,0.014445585,0.026279174,0.009997909,0.001243338,0.008886412,-0.015448763,0.031179925,0.016644455,0.014264085,0.015112775,-0.00975593,0.009528389,0.044353846,0.01645795,-0.005543956,0.012497879,0.007935814,-0.032628193,0.01607909,0.03456052,0.027830409,-0.008395854,0.015486349,0.0038366008,0.054481987,0.012244443,0.016183494,0.026023114,-0.0018929605,0.010284833,0.010594755,0.060593475,-0.011480506,0.02981641,0.003605497,0.0113616185,0.010627019,-0.008873373,0.002425056
27113,0.018009957,0.0109651545,0.009286977,0.037164714,0.013633291,0.024814455,0.036924254,0.047720656,0.003546721,0.050447796,0.037550554,0.019644057,0.036121774,0.01335469,0.02004728,0.038270768,0.06131919,0.051574346,0.048432674,0.05007456,0.041094612,-0.03477348,0.022895552,-0.0011628062,0.005793128,0.013114815,0.06141326,0.016287023,0.04500931,0.027703816,0.06766148,0.0025743444,0.037610304,0.043368418,0.035279147,0.02482674,0.09216694,0.045701075,0.05307522,0.05563764,0.03312702,0.028723432,0.0036856725,0.04860038,0.016539676,0.0025402189,-0.018739274,-0.008160229,0.007834019
27114,-0.0041266955,-0.03892258,-0.029041767,-0.03785063,-0.028192423,-0.025670407,-0.0455389,0.0031446808,-0.015909728,-0.017225819,-0.0019426612,-0.027592285,-0.0043214373,0.0021882465,-0.020325419,0.01752021,-0.020608148,0.012854221,-0.021788502,-0.024811989,-0.00773811,0.002087651,-0.016350148,-0.018166954,-0.017018806,0.005441914,-0.017793786,0.027263744,-0.041838948,-0.030408598,-0.02077114,-0.019591851,-0.034732517,-0.015239008,0.0007020924,-0.0269972,-0.03658686,-0.029421194,-0.034834523,0.0090196775,-0.014855367,-0.04174034,-0.025583357,-0.01052605,-0.030308003,-0.0051563988,-0.03451604,-0.002979367,-0.050333023
27115,-0.005262745,0.008237258,0.0051592924,-0.007961889,0.00823711,-0.007427068,0.0023732465,0.019561665,-0.0073814206,0.019145142,0.009201185,-0.008800711,-0.014742874,-0.0016566654,0.011267911,-0.007415967,0.035161443,0.014004835,0.007978593,0.049085367,-0.0033769615,-0.011090285,0.036656756,0.0041465373,-0.0037056953,0.031611938,0.0062667537,0.009061341,0.0044725286,0.0031966746,0.022595802,0.0072455755,0.013701897,-0.0140825035,0.049700245,0.019994034,0.030980974,0.008347926,-0.022284484,0.023321703,0.011423346,0.027224855,0.005264005,0.009263949,-0.012122554,-0.006922982,0.004031355,0.023339061,-0.00802124
27116,-0.03832015,-0.0547175,-0.012762792,0.019122183,-0.0021538325,-0.0025771745,-0.020240275,0.018831378,-0.025211012,0.027135724,-0.012628063,0.014950859,-0.026028968,-0.0117464,-0.027455358,0.013416428,0.046233505,0.050317958,0.023504741,0.036077887,0.011283521,-0.035428505,0.034297053,-0.0093259765,0.02468811,0.024261095,0.020573748,-0.013164605,0.024052223,-0.010141074,-0.000880084,0.0076749153,0.010829747,0.006681464,0.02775295,-0.0129302805,0.04580908,0.03420109,-0.004722454,0.04729012,0.011406098,0.008352053,-0.013143153,0.0034906704,-0.00409894,-0.00706421,-0.0124989925,-0.005317884,0.0047304337
27161,0.09429633,0.07940691,0.06095673,0.018645965,-0.0097617805,0.031737704,0.064689256,0.034309004,0.0538718,0.020478902,0.040462505,0.08725981,0.012365344,0.10063658,0.019057408,-0.015301577,0.093334,0.077802055,0.08738787,0.056839902,0.074680276,-0.006612116,0.06972739,0.050226208,0.040636938,0.06569806,0.04764657,0.059776116,0.040572047,0.053138103,0.07622117,0.049425323,0.10524831,0.03984165,0.09691546,0.05945198,0.056116384,0.07280442,0.07603453,0.071102835,0.02653193,0.07994922,0.045821965,0.07027791,0.04016008,0.09742514,0.05413123,0.08002597,0.036368884
27162,-0.005037656,-0.011717596,0.010620176,-0.012703518,-0.008996405,0.018152537,0.030578045,-0.021753931,0.014749301,-0.006764377,0.008791584,0.027310623,0.014203336,-0.023353303,-0.0003288115,-0.016093109,0.03632275,0.035687562,0.03357861,0.012512616,-0.011786211,-0.04561585,0.02489241,0.0060008545,0.011163577,0.008321098,0.00028829937,0.0092000505,-0.004811071,-0.0058262725,-0.00053973077,0.020784063,0.022976996,-0.008264196,0.012799981,0.0011992892,0.024157472,-0.0038751506,0.022798076,0.0056161876,-0.003469336,0.04377671,0.024696767,0.0014789166,0.00067926006,0.015340488,0.01373898,-0.015408777,0.0045264084
27163,0.011182892,-0.025989955,0.0132298255,0.0016035638,0.009741503,0.01087862,-0.02049212,0.03507453,-0.018777696,-0.041000742,0.0045186984,-0.019292789,0.011732265,-0.022154428,0.03850281,0.0036235724,0.002523585,0.009916801,0.026461244,0.020044839,-0.014526705,-0.0005295614,-0.007441035,0.044729974,0.014683351,0.002977008,0.013986903,0.026920827,0.021368956,-0.0018586501,-0.018107897,-0.030240363,-0.0005513821,0.0061508548,0.016914766,0.0027069598,0.030840784,-0.008299569,0.0037061612,0.017799418,0.019590631,0.011269472,-0.022437947,0.009008481,-0.019592023,0.02190806,-0.0052753016,0.022028698,-0.005804388
27164,0.0078099184,0.02927647,-9.310077e-05,0.027915148,0.025528481,0.021707604,0.0072066355,0.031438813,0.023428902,0.03071803,0.004393008,0.025487319,-0.018716497,-0.0012477655,0.008173502,0.028334586,0.034787986,0.038068242,0.050445914,0.022412369,0.030265393,-0.005965656,0.014316884,0.035113942,0.013532209,0.048849303,0.035522874,-0.013490039,0.030862922,0.027015304,0.048182238,-0.0064962725,0.015601433,0.02987554,0.029549547,0.036231235,0.05796829,0.027197434,0.05282426,0.03170944,0.035793472,0.010056812,0.014611605,0.020750923,0.0019202885,0.04859596,-0.0058802203,0.022946686,0.01575614
27165,0.009261141,-0.029374197,0.013382442,0.0068451855,0.00012778367,0.014045144,0.025248209,0.01442551,-0.037695106,0.008641799,0.014040022,0.010697778,0.008747124,-0.029178798,-0.0014483231,-0.0034873113,0.009111258,0.0013585034,0.024125775,0.007826504,0.01307555,-0.031103596,-0.006535157,0.005643619,-0.015416905,0.035382647,-0.0041374983,-0.02051404,0.03965566,0.016931681,0.021856375,-0.013692088,0.011646536,0.012802251,0.00063563726,-0.0021767209,0.0677154,0.013709951,0.03892771,0.020645322,0.024762169,0.04179043,0.0135763185,0.012183982,0.0028922611,0.014809839,-0.016880969,0.0098935915,0.012467753
27166,-0.014049865,-0.009804784,0.004847938,-0.000640306,0.011069105,0.015221824,0.04786095,0.047425423,-0.037938163,0.01636197,0.02933536,0.011630905,-0.0028155267,-0.014247988,-0.019803265,0.004934628,0.02680014,0.060727123,-0.013030689,-0.023695799,0.023097588,-0.003625152,0.005509466,0.005002525,-0.0012188299,-0.004665476,0.014470619,-0.017033655,0.024439497,-0.0031331182,-0.008448324,-0.005300278,0.009092602,-0.0008168391,0.016893556,-0.0015627512,0.042168215,0.03314017,0.019692412,0.0011394585,0.036393505,-0.0015876616,-0.017630255,0.013248553,0.005701397,-0.013925932,-0.01601996,-0.026137045,-0.017221758
27213,0.041961208,0.06844821,0.038158685,0.035285775,-0.023566196,0.04779796,0.0682443,0.05326973,0.005727692,0.031035045,0.039160706,0.06448869,0.058300328,0.090704225,0.0067116995,-0.019616524,0.0907576,0.08440838,0.08739402,0.047102798,0.045326754,0.026461778,0.077238314,0.033047695,0.047115933,0.02961567,0.037449814,0.06591346,0.061089557,0.06125247,0.06300157,0.055059355,0.08607754,0.045623835,0.09747579,0.038779642,0.064860135,0.06334729,0.054579362,0.06207344,0.024755448,0.055603255,0.03323175,0.03340937,0.048953462,0.070494056,0.06368382,0.059753656,-0.014617431
27214,-0.017019711,0.007929777,0.0018924574,0.02703858,-0.008181172,0.017509626,0.042126473,-0.0018389045,0.0012723022,0.0061737183,0.030952305,0.020547293,0.030224798,0.012433575,0.012962093,0.007537335,0.044515755,0.05975126,0.038716067,0.023010023,0.023410955,-0.026421791,0.013621072,0.043108348,0.020760272,-0.015646324,0.0024918981,0.04410628,0.032331325,0.033580687,0.03383315,0.009935561,0.04957646,0.0084612975,0.04388004,-0.006378982,0.02752699,0.02038215,0.036026422,0.007605978,0.0018905349,0.023816526,0.02314738,0.028867463,0.015530047,0.037774704,0.012293619,0.044356,0.015517399
27215,-0.00078397867,-0.0065298188,0.016163763,0.006867712,-0.0066809636,-0.004165687,0.017583722,0.017488414,-0.02217081,0.005741432,0.025152057,0.00819078,-0.0016457938,-0.0014507137,0.009748081,-0.008435278,0.039625477,0.032892536,0.027245166,0.0043126564,0.0039922674,0.031728897,0.0039464557,0.020452352,0.00066691794,0.020926097,0.015390576,0.01291434,0.019668495,0.036326993,0.023202306,-0.00030185035,0.016732892,0.010783996,0.0053496487,0.021008098,0.011965365,-0.019553158,0.0005734389,0.029825607,0.013126701,-0.0023005065,0.011879499,0.01321058,0.03589201,0.01949997,-0.0039171856,0.0029430788,-0.01246623
27216,0.018722441,0.009554671,0.045748707,0.033087213,-0.017388044,0.010793525,0.047890034,0.035867367,-0.013303224,0.034610003,0.027017603,0.037686076,0.0017604124,0.01876476,0.016700702,-0.0061970837,0.0547934,0.04248168,0.03462508,0.006509012,0.014308742,0.02408333,0.013749321,0.025332661,0.0027527015,0.057374373,0.017297206,0.041802358,0.036683287,0.020802218,0.00471488,-0.032883406,0.07365187,0.05081753,0.03959539,0.03034006,0.079304904,0.031461906,-0.012896891,0.0639616,0.035250925,0.032247737,0.008541658,0.03902826,0.038314775,0.055467095,0.035117637,0.020636683,0.003743496
27217,0.00946814,0.015116666,0.04433997,0.013745815,-0.03931606,0.023358122,0.055822026,-0.008916569,-0.02068229,-0.01503329,0.031705275,0.0074937805,0.0016243025,0.010543012,0.0014901155,0.004311212,0.02642407,0.020793948,0.0078082285,0.017248502,0.028556304,0.019492224,0.028740158,-0.0027948562,-0.0002643168,0.023321783,0.017133666,0.0022233382,0.03486929,0.021525078,-0.003046692,0.0021201558,0.042702314,0.027191972,0.06819598,0.010234148,0.06856487,0.03762603,0.012894217,0.039260715,0.03190654,0.009586766,-0.019198636,0.0045601507,0.014765657,0.017255345,-0.007329174,0.018525539,-0.017380893
27218,-0.0053683245,0.016725035,-0.015955325,0.0033848926,-0.035870116,-0.003044003,0.021265721,0.025213094,-0.01705484,-0.0041710865,-0.012603394,-0.00931682,0.023136789,-0.01669538,0.00013116964,0.013684659,0.042208165,0.03405484,-0.016916258,-0.012016703,-0.015588071,-0.02426812,-0.006030356,-0.00907728,-0.0257454,0.02335725,-0.0060040043,-0.020298054,-0.0016453495,-0.01220043,0.017190369,0.005632128,0.009268771,0.002082932,0.01502531,0.01064713,0.0102194175,0.011693009,0.016197046,0.021305772,0.036539767,0.010231298,0.024071902,0.0062569547,0.0047014845,0.0037879043,-0.05058926,0.0027586576,-0.020939976
27264,-0.020075917,-0.027621761,-0.015251006,0.0053921994,-0.025834441,-0.031271722,-0.016367724,0.012136859,0.030841613,-0.0006677431,0.011142332,0.014146168,-0.039074022,-0.014740877,0.022842405,0.034273446,0.0041528554,-0.0058815577,-0.047775134,0.006999674,0.020499105,0.004758987,0.015624258,-0.022876265,0.017832218,0.008696868,-0.0026155917,0.0051562153,0.01095851,0.0100949695,0.0011989538,0.0048316806,0.015922016,0.020427657,0.009197435,-0.007472448,-0.023044227,0.025432577,0.017509889,0.013647363,0.023549356,-0.0032486508,-0.00043377499,0.02826129,-0.012313486,-0.009443059,0.031636514,0.0023922313,0.015882574
27265,0.00593495,0.058951765,0.017573604,0.05843069,-0.0017002994,0.03995733,0.07731538,0.071127005,0.01948314,0.027234508,0.066418506,0.04707996,0.025007628,0.042165905,0.018902982,0.025887137,0.05047827,0.04148401,0.091489725,0.057849195,0.061946362,0.04481602,0.04021439,0.015495662,0.04608983,0.042798344,0.034345776,0.064384066,0.038117394,0.061718453,0.058900695,0.07695908,0.07653128,0.03832042,0.109716475,0.025701081,0.037669044,0.056234956,0.0662771,0.048462424,0.020627903,0.062034484,0.0047440515,0.038918015,0.047337193,0.050840214,0.06294643,0.044434026,0.0047728275
27266,0.00037864907,0.048091307,0.032359306,0.006286003,0.0055157915,0.04637851,0.037941728,0.062098622,0.023327248,0.04343468,0.06131649,0.06774779,-0.0059080594,0.03948367,-0.00045601386,-0.02089308,0.093698,0.02721785,0.09282657,0.01643336,-0.006859947,0.01493648,0.0003798989,0.041165456,0.066092275,0.024425132,0.055928115,0.050621226,0.032909993,0.028639635,0.037781183,0.05942154,0.08930102,0.042118046,0.06920834,0.021624483,0.037412576,0.021133577,0.084161274,0.047955092,0.0038485257,0.0024682397,0.02226375,0.020556027,0.02777639,0.07423685,0.02773366,0.059368398,-0.0060746805
27267,-0.028161377,-0.0075436807,0.015095389,0.014653229,0.010922213,-0.02201975,0.01402716,-0.007673429,-0.0038578047,-0.017779594,0.00497717,0.012998904,-0.008356537,-0.003356954,-0.00588268,-0.022690088,0.0060764165,0.017193303,-0.000269813,-0.022388035,-0.010849643,0.000394376,0.017973008,-0.00305483,-0.008693312,-0.018030139,-0.0091258455,0.02042192,-0.008155112,-0.003208493,0.04256824,0.0024962062,0.008844662,-0.0019302847,-0.01058428,0.0036176827,-0.013250296,0.006037393,-0.018518008,0.0014121238,-0.0033893685,0.007811755,7.508633e-05,-0.0022413132,-0.007878402,0.02740886,0.011492883,0.024662277,-0.011918622
27268,-0.000855878,0.03835865,0.041679513,0.04812579,0.013313194,0.013956402,0.037061114,0.002443493,0.0021117714,0.030984566,-0.0028288579,0.009764937,0.00961314,-0.0036748508,-0.03629015,0.020793116,0.015025203,0.05351956,0.0018869763,0.059437945,0.047957256,0.015199826,0.032109722,0.0051389784,0.026877532,0.009246173,0.03574824,0.029356696,0.011007175,0.009522776,0.03314412,0.016835535,0.048563708,0.028846955,0.014018801,0.019397216,0.046610802,0.040313184,-0.0046166633,0.054848045,0.00024673124,0.038871136,0.031985085,0.033211857,0.0533845,0.05051254,0.044612896,-0.010693941,0.004125882
27269,0.00350652,0.0259938,0.039623633,-0.016074805,0.01624562,-0.010002657,0.042401373,0.047115773,-0.007463627,0.015591999,-0.0049101724,0.019105023,0.010790903,-0.007841427,-0.003075068,-0.030516414,0.034920473,0.04534607,0.021239059,0.048761666,0.032491177,-0.00048309346,0.027055785,-0.00016195762,-0.0047740475,0.053838223,-3.211635e-05,-0.035121113,0.0016695553,-0.0011912069,0.0037016924,-0.0014117748,0.053672984,0.023642654,0.026868561,0.0098849675,0.059089344,0.02102652,0.0025845077,0.024439605,0.028956546,0.019239657,-0.025222441,-0.010205329,0.018720185,0.029033221,-0.042401034,0.011353337,-0.02991692
27270,0.007964182,-0.03105303,-0.018977506,0.021933347,0.0007787682,0.004585633,0.043802638,0.03464513,0.00064370903,0.0015792609,-0.00015104252,-0.006353948,-0.0021250586,0.012403138,0.014665226,-0.026388304,0.06133564,0.047983646,0.037025478,-0.032605752,0.057992976,-0.01508724,0.026922464,-0.007475468,-0.009104322,0.051747397,-0.014910743,-0.021204079,0.029823,0.02068413,-0.009379611,0.022572616,0.034304697,0.016459746,0.04049598,0.00046499757,0.038026698,0.02063097,0.03087937,0.031643625,0.031263556,0.02925243,-0.014612191,-0.019689823,0.015812922,0.016025787,-0.032443296,0.009501722,-0.03324201
27271,0.025879309,-0.00484175,0.016037779,0.003916124,-0.022530116,-0.022636779,0.0049028895,-0.0008267928,-0.0051550376,0.026502812,0.01758431,-0.013750885,0.00279985,-0.0041088294,-0.0007697915,-0.0077923522,-0.0038115543,0.031808008,-0.003573625,0.04241023,-0.021461299,-0.0045601516,-0.01606519,0.0010608056,-0.040601615,0.022428649,0.00537332,-0.041572187,0.008499217,0.026299188,-0.020070061,-0.0129157035,0.0036662596,-0.009840738,0.00636668,-0.011342726,0.014467258,0.011138391,0.028086668,-0.0063395887,0.020135218,0.019302221,0.00863809,0.023734488,0.014312924,0.0035250643,-0.0060780984,-0.017057214,-0.019083895
27317,0.013700849,0.06592167,0.014409948,0.02517826,-0.042589996,0.013403345,0.042589676,0.036163054,0.020171117,-0.02115869,0.04418953,0.0330969,0.008381469,-0.0073006465,-0.009405418,0.016316086,0.059181463,0.041814193,0.011960021,0.0025163225,0.03303213,-0.0074445424,-0.014265229,-0.000797878,0.015058716,0.008148156,0.041677777,0.0037824772,0.015425902,-0.007587064,0.041434173,0.007057755,0.03630728,0.016076267,-0.00618623,0.010096277,0.039522115,0.021117242,0.05838868,0.008108544,-0.02312058,0.03070923,0.007787913,0.0207899,0.014140073,0.03766483,0.010305328,0.021105269,-0.016350077
